sex,age,address,famsize,medu,fedu,mjob,fjob,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,internet,romantic,famrel,freetime,goout,health,absences,GPA
1,20,1,2,1,2,5,1,2,1,2,0,1,1,2,1,1,2,4,3,2,5,0,13
2,21,1,1,4,2,3,5,1,1,2,0,2,1,1,2,1,2,4,2,3,5,2,15
2,21,2,1,4,4,2,4,1,1,2,0,2,1,2,1,2,2,2,4,4,4,0,16
2,21,1,1,1,1,3,3,2,4,1,0,1,1,2,1,1,1,5,5,5,5,0,10
2,21,1,2,1,2,5,3,2,1,2,0,1,2,2,1,1,2,4,4,3,1,0,13
2,21,1,1,4,3,4,2,1,1,3,0,1,1,2,1,1,2,3,4,4,4,0,13
2,20,1,2,4,3,3,3,2,1,2,0,1,2,2,1,1,1,4,4,4,2,0,12
2,21,1,2,4,3,4,3,1,3,2,0,2,1,2,1,1,2,5,4,3,1,2,15
1,20,1,1,4,4,5,3,1,1,4,0,2,1,2,1,1,1,1,3,3,3,0,12
2,21,1,1,3,1,3,5,1,1,4,0,1,1,2,2,1,2,4,3,3,5,0,9
2,20,2,2,2,2,2,3,1,2,2,0,1,1,2,2,1,2,4,1,3,4,0,10
2,20,2,2,3,1,5,5,2,2,4,0,2,1,2,2,1,2,4,4,2,3,6,15
1,21,1,1,3,1,5,5,2,2,4,0,2,1,2,2,1,2,4,3,2,5,2,11
1,20,1,1,4,2,5,5,1,1,4,0,2,2,2,2,1,2,3,3,3,3,0,9
2,20,2,1,1,1,5,5,1,1,2,0,1,1,2,2,1,1,3,3,4,5,2,11
1,21,1,1,3,1,5,5,1,1,1,0,2,2,2,1,2,2,5,3,2,5,0,13
2,21,1,1,3,3,5,3,1,1,2,0,1,1,2,1,1,2,4,3,3,5,4,11
1,20,1,1,4,3,4,5,1,1,2,0,2,1,2,1,1,2,4,3,3,5,0,11
1,20,1,1,4,0,4,5,1,2,4,0,2,2,2,1,1,2,3,4,3,1,0,11
2,21,1,1,2,2,5,5,1,1,4,0,2,2,2,2,1,1,5,2,3,3,1,13
1,22,1,1,2,1,5,5,1,2,1,3,1,1,2,1,1,2,4,5,1,3,0,9
2,21,1,1,3,4,1,5,1,1,2,0,2,1,2,2,1,2,2,4,3,3,14,11
1,20,1,1,2,3,5,3,2,1,1,0,1,1,2,1,1,1,3,2,2,3,0,11
1,20,1,1,2,3,5,5,1,1,3,0,1,2,2,2,1,2,5,3,2,5,2,9
2,20,1,2,3,2,3,5,1,1,2,0,2,1,2,2,1,2,4,4,4,5,4,11
1,20,1,2,2,2,3,3,1,2,2,0,2,2,1,1,1,2,5,3,3,4,2,12
2,20,1,1,1,1,5,5,2,1,2,0,2,1,2,1,1,2,4,3,2,4,2,12
2,20,1,1,4,4,3,3,2,2,2,0,2,2,2,2,1,1,4,4,4,5,4,11
2,21,1,2,2,2,1,5,1,1,2,0,2,1,2,2,2,2,4,3,4,2,6,11
2,20,1,1,4,2,5,5,1,1,3,0,2,1,2,1,1,2,5,3,3,1,4,15
1,21,1,1,2,2,3,5,2,2,2,0,2,2,2,1,1,2,4,4,2,3,6,10
1,21,1,2,4,4,4,2,1,1,2,0,2,1,2,2,2,2,4,1,3,5,6,9
2,21,1,1,3,3,5,5,1,1,3,0,2,1,2,2,1,1,4,3,3,4,2,11
2,20,1,1,4,3,3,5,1,1,1,0,2,2,2,1,1,2,4,5,5,1,6,13
2,21,1,2,3,1,5,5,2,1,2,0,1,1,2,2,2,2,3,3,3,2,0,13
2,21,1,1,4,2,4,3,1,2,2,0,2,1,2,1,1,2,5,3,3,1,2,14
1,20,1,2,2,2,3,2,1,1,4,0,2,1,2,1,1,2,4,3,4,4,2,12
2,20,2,1,1,1,1,5,1,2,4,0,1,1,1,1,1,2,3,1,2,1,4,13
1,21,2,1,4,3,3,5,1,2,1,0,1,1,1,1,1,2,3,3,3,4,6,11
2,21,1,1,2,1,5,5,1,1,2,0,2,1,2,2,2,1,4,3,5,5,0,12
2,21,1,1,4,4,5,5,1,1,1,0,2,2,2,1,1,2,5,3,4,1,4,13
2,21,1,1,4,3,5,1,1,1,3,0,1,1,2,2,1,2,5,3,5,3,2,13
1,21,1,1,4,4,3,3,1,1,1,0,1,1,2,1,1,2,4,5,5,4,12,9
1,21,1,1,4,4,3,4,2,1,3,0,2,1,2,1,1,1,4,4,3,4,0,16
1,20,1,1,4,4,3,5,1,1,1,0,2,1,1,1,1,2,5,3,3,5,2,13
2,20,1,1,3,2,3,5,1,2,2,0,1,1,2,2,1,2,4,3,5,2,16,10
1,20,1,1,3,4,3,5,1,1,2,0,2,1,2,1,1,2,5,4,4,1,0,16
2,20,1,1,3,3,5,2,2,1,4,0,1,2,2,2,2,2,4,3,3,4,10,10
2,20,1,1,2,2,5,5,1,1,4,0,1,1,2,2,1,2,5,1,2,3,4,10
1,21,1,1,3,3,3,5,2,1,3,0,2,1,2,1,1,2,5,3,3,5,4,14
1,20,2,1,4,4,5,5,2,4,4,0,2,1,2,1,1,1,1,3,5,1,8,10
2,21,1,2,4,4,2,2,1,1,3,0,2,1,2,1,1,1,5,4,5,4,2,15
1,20,1,2,4,4,4,4,1,1,1,0,2,2,2,1,1,2,5,5,3,4,4,14
2,21,2,1,3,3,3,5,2,1,3,0,1,1,2,1,1,2,4,1,2,2,4,11
2,21,1,1,2,2,1,5,1,1,2,1,1,2,2,1,1,2,3,1,2,5,12,10
1,20,1,2,4,2,4,5,1,1,1,0,2,2,2,2,1,2,3,5,2,3,10,17
1,20,2,1,2,1,2,3,1,1,2,0,2,2,2,1,1,1,5,4,2,5,4,9
1,21,1,1,4,4,4,4,2,1,2,0,2,1,2,1,1,2,5,4,4,5,6,14
1,20,1,1,4,4,5,4,2,2,2,0,2,1,2,1,2,2,4,4,3,2,4,15
1,21,1,1,3,3,5,3,2,2,1,0,2,2,2,1,1,2,5,4,2,5,6,14
1,22,2,1,1,3,5,5,2,3,2,1,2,1,2,1,1,2,5,2,4,5,14,11
1,20,1,1,3,4,5,5,2,1,1,0,2,2,2,2,1,2,3,4,3,4,2,13
2,20,1,1,1,2,1,3,1,1,2,0,2,2,2,2,1,2,3,2,3,1,0,14
1,20,1,1,2,2,3,3,2,1,4,0,2,1,2,1,1,2,5,5,4,5,6,13
2,21,1,2,2,4,5,2,2,2,2,0,2,1,2,1,1,1,4,2,2,5,2,12
1,21,1,1,4,4,2,5,1,1,1,0,2,1,2,1,1,2,3,4,4,5,4,13
2,21,1,1,2,2,5,5,1,1,2,0,2,2,2,2,1,1,5,4,4,5,0,11
1,20,1,1,3,4,3,3,2,1,1,0,1,2,2,2,1,2,5,5,5,5,2,9
2,20,1,2,3,4,5,5,1,1,2,0,1,2,2,1,1,1,5,3,2,1,0,11
2,24,1,1,0,1,1,5,3,1,2,2,2,1,2,2,2,2,3,4,2,5,0,10
1,21,2,1,4,4,4,4,1,1,1,0,2,2,2,1,1,2,3,5,5,4,8,14
1,21,1,1,2,3,5,5,1,2,3,0,2,1,2,2,1,1,3,2,3,1,4,12
2,20,2,1,3,4,3,4,2,2,3,0,2,1,2,2,1,1,4,2,2,5,0,11
2,23,1,1,2,1,3,5,1,1,2,3,2,1,2,1,1,1,5,4,5,5,10,9
2,22,1,2,2,1,5,5,1,3,1,0,2,1,2,2,1,2,3,2,2,5,8,10
2,20,1,1,1,1,1,5,1,3,1,0,2,1,2,1,1,1,4,3,3,4,6,12
2,22,1,2,2,2,5,5,2,1,1,0,2,1,2,2,1,1,3,4,4,5,2,12
2,21,1,1,3,4,3,5,2,1,1,0,2,2,2,2,1,2,3,2,1,5,12,13
1,21,1,1,2,1,1,5,1,4,1,0,2,2,2,2,2,2,3,2,1,2,4,9
2,21,1,1,2,2,5,5,1,1,1,1,2,2,2,2,2,2,5,3,4,5,12,11
1,20,2,1,3,4,1,4,1,4,2,0,2,1,2,2,2,1,5,3,3,5,2,11
2,20,1,1,4,4,3,1,1,1,3,0,2,1,2,1,1,1,4,3,3,5,4,14
1,22,2,1,3,4,1,5,1,3,2,0,2,2,2,2,2,2,5,4,5,5,2,9
2,21,2,1,1,1,1,5,1,4,2,0,2,1,2,2,2,2,5,1,3,3,0,13
1,23,1,2,3,1,3,3,1,2,1,0,2,2,2,1,1,1,3,3,4,4,2,11
2,23,1,1,3,2,5,3,3,1,3,0,2,1,2,1,1,1,4,3,3,5,10,11
2,21,2,1,1,1,5,3,1,2,1,0,2,1,2,1,2,1,3,3,3,1,8,11
2,21,1,1,3,3,5,5,3,2,1,0,2,1,2,1,1,1,4,3,2,5,4,9
1,21,1,2,1,1,3,5,1,1,2,2,2,2,2,2,2,1,4,4,4,5,0,10
2,20,1,1,4,4,4,4,1,2,1,0,2,2,2,1,1,2,4,3,2,5,6,14
2,20,2,1,1,1,5,5,1,3,1,1,2,2,2,1,1,1,5,5,5,1,2,9
1,20,1,1,4,3,4,3,2,2,4,0,1,1,2,2,1,2,2,2,2,3,6,11
2,20,1,1,3,3,3,3,1,1,2,0,2,2,2,2,2,1,1,3,2,1,24,8
1,21,1,1,4,4,3,3,1,1,3,0,2,1,2,1,1,2,5,3,3,5,0,13
1,21,1,2,2,2,3,3,2,2,1,0,2,1,2,1,1,2,2,3,3,2,4,11
2,20,1,1,4,4,4,3,1,1,3,0,2,1,2,1,1,2,4,2,2,5,2,13
2,21,1,2,1,1,1,1,1,1,1,0,2,2,2,2,1,2,3,4,4,1,4,11
1,22,1,1,2,1,5,5,1,1,1,0,2,1,2,2,1,2,5,4,5,5,22,7
2,20,1,1,1,1,5,3,2,1,2,0,2,1,2,2,1,2,4,4,2,5,0,12
2,20,1,2,2,1,1,5,1,2,1,0,2,1,2,1,1,1,4,4,2,5,0,10
2,20,1,1,3,2,2,3,2,1,2,1,2,1,2,2,1,2,3,3,2,3,2,11
2,20,1,1,1,2,1,5,1,1,2,0,2,1,2,2,1,2,4,3,2,5,6,12
2,20,1,1,1,2,1,3,2,1,2,0,2,2,2,2,2,1,2,3,4,1,6,11
1,21,1,1,4,4,4,4,1,1,1,0,2,1,2,2,1,1,3,3,2,5,16,9
1,20,1,2,2,1,3,5,1,4,1,0,2,2,2,2,1,2,4,5,5,5,0,11
1,23,1,2,1,1,5,5,1,1,1,2,2,2,2,2,1,1,2,3,5,4,0,9
1,21,1,2,2,1,1,5,1,1,1,1,2,2,2,1,2,1,4,4,4,5,6,10
2,20,2,1,3,3,3,3,3,2,3,0,2,1,1,1,1,1,4,2,1,3,2,13
1,24,1,1,3,2,3,1,1,1,1,0,2,1,2,2,1,1,4,5,4,4,6,9
2,22,1,1,4,4,5,4,1,1,1,0,1,1,2,2,2,1,4,2,1,4,0,13
1,20,2,1,2,3,1,3,1,1,2,0,1,2,1,1,2,2,4,4,4,1,0,8
1,22,2,2,1,2,5,5,1,1,1,3,2,2,2,2,2,2,2,2,2,5,14,8
2,23,2,1,1,1,1,5,1,3,1,3,2,1,2,1,2,2,5,2,5,4,6,10
1,21,2,1,2,2,1,5,1,3,1,0,2,2,2,2,2,2,4,2,2,3,4,10
1,21,1,1,3,3,5,3,2,1,2,1,2,1,2,2,1,1,4,5,5,5,0,10
1,21,1,2,1,2,2,3,1,2,1,2,2,2,2,2,1,2,4,4,5,5,0,8
1,22,2,2,2,1,1,5,1,2,1,1,2,2,1,1,1,1,3,3,2,5,8,8
1,22,2,1,3,2,5,5,1,2,2,2,1,1,2,2,1,1,4,4,4,3,4,6
1,20,1,2,1,2,5,5,1,2,1,0,2,2,2,1,2,2,4,4,4,5,2,9
1,21,1,1,1,3,1,3,2,1,1,1,2,2,2,2,1,2,5,3,3,2,2,8
1,22,2,2,1,1,5,3,1,4,2,0,2,2,2,1,2,1,5,3,5,5,0,8
1,22,1,1,3,2,3,3,1,2,1,3,2,1,2,1,2,2,4,5,2,2,10,7
1,21,1,1,2,2,5,5,2,1,2,0,2,2,2,2,1,2,4,3,5,4,0,10
2,21,1,1,4,2,2,3,2,1,2,0,2,2,2,2,1,1,4,2,3,3,0,17
2,21,1,1,2,2,5,5,1,1,2,0,2,1,2,2,1,2,5,1,5,4,0,12
2,21,1,1,4,4,2,2,1,1,2,0,2,1,2,2,1,1,4,4,2,3,0,16
1,21,1,1,3,4,5,5,2,3,1,1,2,1,2,1,1,2,3,4,5,2,4,9
1,21,1,1,1,0,5,5,1,2,2,0,2,1,2,1,1,1,4,3,2,3,0,17
1,22,1,2,4,4,4,5,1,1,2,0,2,1,2,1,1,2,4,4,4,5,0,9
2,21,1,1,1,3,1,3,1,1,2,0,2,2,2,1,1,1,4,3,5,3,0,13
2,21,1,2,3,3,5,5,1,2,2,0,2,1,2,1,1,2,4,4,5,4,0,14
1,22,1,2,4,3,4,5,1,2,2,0,2,2,2,1,1,2,4,4,4,4,0,11
2,21,1,1,2,2,3,5,1,2,2,0,2,2,2,1,1,2,3,4,4,5,0,12
1,22,1,1,3,3,5,5,2,1,2,0,2,2,2,1,1,2,4,3,4,4,4,9
1,21,2,1,4,2,4,3,1,1,1,0,2,1,2,1,1,1,4,3,3,3,8,9
1,22,1,1,4,3,5,5,1,1,2,0,2,1,1,1,1,1,5,2,3,2,4,11
1,21,1,1,4,3,4,5,1,1,2,0,2,1,1,1,1,2,3,4,3,3,4,10
1,21,1,1,3,3,3,5,1,1,2,0,2,2,2,1,1,1,4,2,3,3,0,12
2,22,1,1,2,4,3,3,2,1,2,0,2,1,2,1,2,2,5,4,2,5,0,18
2,22,1,2,3,3,5,5,1,1,2,0,2,1,2,1,1,1,5,3,3,1,32,13
2,21,1,1,3,2,5,5,1,1,2,0,2,1,2,2,1,2,1,2,2,1,8,15
1,22,1,1,3,3,3,3,1,1,2,0,2,1,2,1,1,1,4,3,4,4,6,13
1,21,1,1,1,2,3,3,1,1,1,0,2,1,2,1,1,1,3,3,3,3,0,9
1,21,1,2,2,1,5,5,1,1,2,0,2,2,2,1,1,1,4,2,3,5,0,14
2,22,1,1,3,3,2,5,1,1,2,0,2,1,2,2,1,1,3,3,3,3,10,13
1,22,2,1,1,2,1,5,1,1,2,0,2,2,2,2,2,2,3,1,3,3,6,9
2,21,1,1,2,3,3,3,1,1,2,0,2,2,2,2,1,2,4,3,3,2,6,12
2,22,1,1,1,1,1,3,1,1,2,0,2,2,2,1,1,2,5,3,3,3,0,11
1,22,1,1,1,2,1,3,3,2,2,0,2,2,2,1,1,2,4,4,4,5,16,11
1,21,2,1,3,3,3,3,1,1,1,0,2,1,2,1,1,2,4,3,2,5,0,10
1,21,1,1,2,3,5,5,2,2,1,0,2,2,2,2,1,2,5,3,3,3,0,12
2,22,1,2,2,4,3,3,2,1,2,0,2,2,2,1,1,1,4,3,2,5,8,15
1,22,1,1,4,4,3,4,1,1,1,0,2,2,2,2,1,2,5,2,3,5,4,13
1,21,2,2,3,3,4,5,2,3,1,0,2,1,2,1,1,2,3,3,4,3,16,11
2,22,1,1,4,4,3,4,1,2,1,1,2,1,2,2,1,2,4,2,4,2,30,15
2,21,1,2,4,4,4,4,1,1,2,0,2,1,2,2,1,2,4,5,2,3,0,10
2,21,1,1,4,3,2,5,1,1,2,0,2,1,2,1,1,2,4,3,5,2,2,14
2,21,1,1,2,3,5,5,1,1,2,0,1,1,2,1,2,2,4,4,3,4,4,12
2,22,1,1,1,1,5,5,1,1,2,0,2,1,2,2,2,2,4,4,4,1,0,15
2,22,2,1,2,2,5,5,1,1,1,0,2,1,2,2,1,2,5,3,2,3,21,13
2,21,2,1,2,2,3,3,1,2,4,0,2,1,2,1,1,2,5,3,5,5,6,13
2,22,1,1,3,4,1,3,1,1,3,1,2,1,1,2,1,1,4,4,3,5,14,9
2,21,1,1,3,1,3,5,1,1,2,0,2,1,2,2,1,2,2,3,3,4,2,11
2,21,1,1,4,3,4,5,1,1,2,0,2,2,2,1,1,1,1,3,2,1,4,15
2,21,1,1,1,1,1,5,1,2,1,0,2,1,2,2,2,2,4,3,2,5,2,13
2,22,2,1,4,3,4,5,1,2,3,0,2,1,2,1,1,1,4,4,2,4,0,12
2,24,1,1,3,3,5,5,3,1,4,0,2,1,2,1,1,2,4,3,3,3,4,12
1,22,1,2,4,4,3,5,1,1,2,0,2,1,2,2,1,1,5,3,5,3,15,12
2,21,1,1,2,2,5,5,1,1,2,0,1,1,2,2,1,2,3,3,4,4,0,13
1,23,1,1,2,2,3,5,1,1,2,0,2,1,2,1,1,2,4,4,4,5,10,11
2,22,2,2,4,4,3,5,1,1,1,0,2,1,2,2,2,2,5,2,1,3,6,11
2,22,1,2,3,2,5,5,1,2,2,0,2,2,2,2,1,2,4,4,4,1,2,16
2,22,1,1,4,3,5,5,1,1,2,0,2,2,2,2,1,1,3,4,5,1,16,9
1,23,1,2,3,3,3,2,2,1,2,0,2,1,2,2,1,2,3,2,4,4,10,10
2,22,1,1,2,3,1,5,2,2,1,0,2,1,2,2,2,2,3,3,3,3,4,13
2,22,1,1,2,2,1,1,1,1,3,0,2,1,2,1,1,2,4,3,3,4,0,12
2,22,2,1,2,1,1,3,1,2,2,0,2,1,2,1,1,2,4,2,5,5,0,10
2,22,1,1,1,1,1,5,1,1,3,0,2,1,2,1,2,1,4,3,4,5,12,12
2,21,1,1,2,3,3,4,1,1,2,0,1,2,2,2,1,2,2,3,1,3,0,13
1,23,1,1,2,2,5,5,1,2,2,3,2,1,1,2,1,2,3,3,3,4,9,9
2,21,1,1,4,4,4,3,1,1,3,0,2,1,2,1,1,2,5,3,2,5,4,16
2,23,2,1,3,1,5,5,1,1,2,0,2,2,2,1,1,1,5,3,3,4,4,8
2,22,1,1,3,2,5,5,1,1,2,0,2,2,2,1,1,2,5,3,4,3,2,18
1,22,1,2,2,3,3,3,2,1,2,0,2,1,2,2,1,2,5,3,3,3,0,11
1,23,1,2,2,1,1,5,1,4,2,0,1,1,2,1,1,1,4,3,2,3,2,10
2,22,1,1,2,1,5,5,1,2,3,0,2,2,2,1,1,1,3,2,3,3,0,15
2,22,1,2,4,3,2,5,2,1,2,0,2,2,2,1,1,1,3,2,3,3,0,12
1,22,2,1,2,2,5,5,2,2,2,0,2,1,2,1,1,2,4,5,2,1,0,13
1,22,1,1,4,4,4,4,1,1,2,0,1,1,2,1,1,1,4,5,5,2,0,13
1,21,1,1,4,4,2,5,2,1,2,0,2,1,2,1,1,2,4,2,4,1,0,13
1,21,1,2,1,1,5,5,1,2,2,0,2,1,2,2,1,2,3,4,2,5,2,9
1,21,1,1,3,2,1,5,1,2,3,0,2,2,2,1,1,1,5,3,3,2,0,12
1,22,1,2,2,2,5,5,2,1,2,0,2,2,2,1,1,1,4,4,2,4,0,16
2,21,1,1,2,1,5,5,1,1,1,0,2,2,2,2,1,1,4,5,2,5,4,10
2,21,1,1,4,1,5,5,1,1,2,0,2,2,2,1,1,1,5,3,3,5,0,13
2,23,1,2,2,4,3,5,1,2,2,1,2,1,2,2,1,2,4,3,3,3,18,10
2,23,1,2,2,2,1,3,1,1,2,1,2,1,2,2,1,1,5,3,1,5,16,8
2,23,1,1,3,3,5,5,1,2,1,1,2,2,2,2,1,2,4,1,1,3,14,7
1,23,1,1,2,2,5,1,3,1,1,1,2,1,2,1,1,1,4,4,3,1,26,8
1,22,1,1,4,4,4,4,1,1,1,0,2,1,2,1,1,2,4,2,1,5,6,8
2,22,1,1,3,2,5,5,2,1,2,0,2,2,2,1,2,2,5,4,2,3,4,14
2,22,1,2,1,1,1,1,1,1,3,0,2,1,2,1,1,1,4,3,2,4,10,10
2,21,1,1,1,2,5,5,1,1,1,0,2,2,2,2,1,2,5,3,5,5,4,11
2,22,2,1,2,1,1,3,1,3,2,0,2,2,2,1,2,2,2,1,1,3,2,13
2,22,2,2,1,4,5,5,3,4,1,1,2,1,2,2,1,2,5,5,4,5,14,9
1,23,1,1,2,2,5,3,2,1,2,0,2,2,2,2,1,2,5,5,4,2,16,7
2,22,1,2,2,2,5,5,1,1,1,1,2,1,2,2,1,2,3,1,2,1,8,9
2,22,2,2,1,1,1,5,1,2,3,0,2,2,2,1,1,2,4,3,3,5,4,14
2,22,1,2,4,2,4,5,1,1,2,0,2,1,2,1,2,2,4,3,2,4,4,14
1,22,1,2,4,3,2,5,1,2,2,0,2,2,2,1,1,1,2,5,5,5,8,15
1,22,2,2,4,4,4,5,1,2,2,0,2,1,2,2,1,2,3,3,3,4,0,12
1,21,1,2,4,3,4,5,1,1,1,0,2,2,2,1,1,2,5,4,5,3,7,14
1,21,1,1,4,4,3,3,1,1,1,0,2,2,1,1,1,2,5,3,2,5,4,15
2,22,1,1,4,4,4,3,1,1,2,0,2,1,1,2,1,1,5,3,1,5,2,11
1,22,2,1,1,1,5,5,2,2,3,0,2,2,2,2,1,1,4,3,3,1,2,14
2,22,1,1,3,3,3,5,1,2,3,0,2,1,2,2,1,1,4,2,2,5,10,11
2,22,1,1,1,1,1,5,1,1,2,0,1,2,2,2,2,1,4,3,2,4,10,9
2,23,1,1,2,1,5,5,3,2,3,0,2,1,2,2,1,1,4,4,4,3,10,10
1,21,1,1,2,1,5,5,1,3,1,0,2,2,2,2,1,2,4,3,3,4,7,16
2,22,1,1,1,1,5,3,2,1,2,0,2,1,2,2,2,2,4,3,4,5,4,10
1,22,1,1,2,3,5,5,2,2,1,0,2,2,2,2,1,2,5,2,2,2,2,12
1,22,1,1,3,1,3,3,1,1,1,3,2,2,2,2,1,1,5,4,5,1,12,8
1,23,2,2,3,3,5,3,1,1,2,0,2,1,2,2,1,1,4,3,3,5,8,9
1,21,1,1,0,2,5,5,1,1,1,0,2,2,2,2,1,2,4,3,2,5,0,12
1,23,1,1,3,2,3,5,1,2,1,0,2,2,2,2,1,2,4,4,5,5,8,8
1,21,1,1,3,3,1,5,3,3,2,1,1,1,2,2,1,2,5,3,3,2,4,11
1,23,1,1,2,1,3,3,1,1,1,2,2,2,2,2,1,2,3,2,5,5,4,8
1,21,2,1,2,1,5,5,1,2,1,0,2,2,2,1,2,2,3,3,2,3,2,13
1,22,2,1,2,1,5,5,1,1,1,0,2,2,2,2,1,2,4,4,2,5,0,12
1,22,1,2,1,1,2,5,1,2,1,1,2,1,2,1,1,2,4,4,4,5,0,10
2,23,1,2,2,1,5,5,1,1,2,0,2,1,2,2,1,1,4,3,4,5,2,12
2,22,1,2,4,2,4,3,1,1,4,0,2,1,2,1,1,2,4,2,3,4,2,15
2,24,1,1,2,2,3,3,1,1,2,0,2,1,2,2,1,2,4,3,3,5,0,10
1,23,1,2,2,1,3,5,1,3,2,1,2,2,2,1,1,2,4,4,5,5,4,10
2,22,2,1,4,2,5,5,1,1,3,0,2,1,2,1,1,2,4,3,4,5,2,12
2,23,1,2,1,1,5,1,1,1,3,0,2,1,2,2,2,2,4,4,3,3,4,12
2,23,2,1,2,2,5,5,1,1,2,0,1,2,2,2,2,2,3,2,3,5,4,11
1,24,1,2,4,3,3,1,1,1,2,0,2,1,2,2,1,2,4,3,1,1,4,13
1,23,1,1,2,1,5,5,1,1,2,0,2,2,2,1,1,2,5,2,4,4,2,16
1,22,2,1,2,2,5,3,1,2,1,0,2,2,2,2,2,2,5,2,2,4,0,10
2,22,1,2,2,2,3,3,2,1,4,0,2,2,2,1,1,1,3,4,1,2,2,11
2,20,2,1,2,1,5,5,3,2,2,0,2,1,1,1,1,1,1,2,3,2,8,12
2,23,1,1,4,3,3,5,2,1,2,0,2,1,2,2,1,1,3,1,2,2,2,15
1,23,1,1,4,3,4,5,1,1,2,0,2,1,2,2,1,2,4,3,2,3,2,10
1,23,2,1,3,2,5,5,1,1,3,0,2,2,2,1,2,2,5,3,2,3,2,11
2,22,1,1,3,3,5,5,1,1,3,0,2,2,2,1,2,2,3,2,3,4,2,12
2,23,1,1,2,2,1,3,1,1,3,0,2,1,2,1,1,1,4,3,3,3,0,12
1,22,1,1,2,2,5,5,2,2,1,0,2,2,2,2,1,2,4,4,4,4,8,8
1,23,2,2,3,4,5,5,1,2,2,0,2,1,2,1,1,2,4,2,5,1,6,16
1,22,1,1,3,1,3,5,1,1,2,0,2,2,2,1,1,1,5,4,4,5,0,11
2,23,2,1,4,4,4,5,1,2,2,0,2,2,2,1,1,2,4,3,4,4,8,11
1,23,1,1,4,2,2,5,2,1,2,0,2,1,2,1,1,1,5,4,5,5,4,12
2,23,2,1,2,1,5,5,1,2,2,0,2,1,2,2,1,1,4,3,5,3,12,9
2,24,1,1,3,3,5,3,3,1,2,0,2,1,2,1,1,2,4,3,5,5,16,12
2,23,1,1,2,3,5,3,2,1,4,0,2,1,2,1,1,1,4,5,5,2,10,16
2,23,1,2,1,1,5,5,1,2,2,0,2,1,2,2,2,2,4,4,3,3,2,13
1,22,2,1,1,2,1,1,1,1,2,0,2,1,2,1,2,1,3,5,2,1,2,17
2,23,1,1,2,1,5,5,1,1,2,0,2,1,2,2,1,1,4,2,5,1,8,14
2,22,1,1,2,4,1,2,1,2,2,0,2,1,2,2,1,1,4,3,3,1,6,16
2,22,1,2,2,2,3,5,1,2,2,0,1,1,2,2,1,1,4,4,4,5,6,12
2,23,2,1,3,2,5,3,1,2,2,0,2,2,2,2,1,1,4,1,1,5,15,9
1,23,1,1,4,4,4,3,1,2,1,0,2,2,2,1,1,2,3,2,4,3,6,12
2,23,1,1,4,4,2,2,2,1,2,1,1,1,2,1,1,1,2,4,4,4,2,12
2,22,1,1,2,2,5,3,2,3,3,0,2,1,2,2,1,1,4,2,3,1,8,15
2,24,2,1,3,2,3,3,2,1,2,1,1,1,2,2,1,2,3,3,3,3,0,8
1,23,1,2,4,3,4,3,1,2,1,0,2,2,2,1,1,2,4,2,3,1,0,10
1,23,1,1,1,2,1,5,3,2,1,0,2,2,2,2,1,2,3,4,4,4,10,10
1,22,1,2,4,1,3,5,1,2,1,0,2,2,2,1,1,1,4,5,4,5,22,11
1,22,1,2,3,2,4,3,1,1,1,0,2,2,2,2,1,2,4,4,4,3,18,13
2,23,2,2,1,1,1,5,1,2,4,0,2,1,2,1,2,2,5,2,2,3,2,17
2,23,1,1,1,1,5,5,1,2,2,0,1,2,2,1,1,2,5,4,4,4,0,13
2,22,1,1,2,2,5,5,1,1,2,0,2,1,2,2,1,2,5,4,5,5,12,12
2,23,1,1,2,1,5,5,1,2,2,0,2,2,2,1,1,1,4,3,1,5,10,13
1,22,1,1,1,1,5,5,2,1,2,0,2,2,2,2,1,2,4,3,3,4,0,12
2,23,1,1,2,2,1,1,1,1,3,0,2,1,2,2,1,2,4,3,3,2,0,18
2,22,1,1,1,1,3,4,1,1,3,0,2,1,2,2,1,2,4,3,3,3,0,13
1,23,1,1,2,1,3,3,1,1,3,0,2,2,2,1,1,2,4,2,4,2,0,15
1,23,1,2,4,4,4,4,1,1,2,0,2,1,2,1,1,2,5,4,3,2,0,17
1,23,1,1,4,2,4,5,1,1,2,0,2,1,2,1,1,1,4,3,2,5,2,16
2,22,1,1,4,3,2,3,1,1,3,0,2,1,2,2,1,2,4,2,2,3,0,18
2,22,2,2,3,1,3,5,1,2,4,0,2,1,2,2,2,2,3,1,2,3,0,19
1,23,2,2,3,2,3,5,1,2,3,0,2,1,2,1,1,2,5,4,2,4,0,15
1,22,1,1,3,3,2,5,1,1,1,0,2,1,2,2,1,2,4,4,3,5,0,15
2,24,1,1,4,4,2,5,3,2,2,0,2,1,2,1,1,2,2,3,4,2,2,13
2,23,1,2,4,3,5,5,3,2,2,0,2,1,2,2,1,1,4,4,5,2,0,14
2,23,1,1,4,3,5,5,2,1,4,0,2,1,2,2,1,2,4,3,3,3,0,17
1,23,1,2,4,4,4,4,1,1,1,0,2,1,2,2,1,1,1,4,2,1,0,18
2,23,1,2,4,4,2,5,1,1,2,0,2,1,1,2,1,1,4,2,4,4,0,15
1,22,1,2,4,4,5,4,2,2,1,0,2,2,2,2,1,2,4,1,1,5,0,13
